"Step","exp_name: gpt_video_cons_npred - obs_loss","exp_name: gpt_video_cons_npred - obs_loss__MIN","exp_name: gpt_video_cons_npred - obs_loss__MAX","exp_name: gpt_video_cons_nproj - obs_loss","exp_name: gpt_video_cons_nproj - obs_loss__MIN","exp_name: gpt_video_cons_nproj - obs_loss__MAX","exp_name: gpt_video_cons_nproj_npred - obs_loss","exp_name: gpt_video_cons_nproj_npred - obs_loss__MIN","exp_name: gpt_video_cons_nproj_npred - obs_loss__MAX","exp_name: gpt_video_cons - obs_loss","exp_name: gpt_video_cons - obs_loss__MIN","exp_name: gpt_video_cons - obs_loss__MAX"
"111000","0.03355468336153158","0.002014680128864711","0.14662530595064163","0.010655151145181943","0.00003972911972596194","0.05500362574122846","0.013209740219232257","0.0005794060707266909","0.04305185563210398","0.029880122048933776","0.0060950557580217715","0.1790577921718359"
"112000","0.03365674381559522","0.0020141469093214255","0.14706298835575582","0.009290500047956252","0.000041226658589948786","0.05383030772395432","0.013437228070951487","0.0003400303422968136","0.042765057633630935","0.03003805785065263","0.006433476051781326","0.17882665359973907"
"113000","0.03331667684134468","0.0020433829680550843","0.1466181596145034","0.012192492082357603","0.000039653142730458056","0.09382086120918393","0.013460903798216","0.00042289184745459353","0.04172990109957755","0.02993020622043299","0.006417093216441572","0.17830297301709652"
"114000","0.033285353244696475","0.0020275047786999494","0.14611429291963576","0.01113987397654091","0.000039413942346072875","0.05264812942408025","0.013546480861205894","0.00026554794231196867","0.0378955153003335","0.029624241296511502","0.006185725402552635","0.1783728219717741"
"115000","0.033205003794606176","0.002003664069692604","0.1455710844323039","0.013636141572354897","0.00004004892880220723","0.08909431895706803","0.01390425987207513","0.0001863917141017737","0.04591777952294797","0.029616309796063098","0.006244181350339204","0.1776088682413101"
"116000","0.03305314077344911","0.0019274454964324833","0.14529490442574025","0.008926553343762966","0.000039611207640518844","0.04631511124409735","0.01333443196042684","0.0001707035131403245","0.04995167994266376","0.030290757891647938","0.006227085795253515","0.17793975506722928"
"117000","0.03292398510388963","0.0019805438090115786","0.1461086369305849","0.01031887684089833","0.000040760729675639595","0.04898246100544929","0.013491903276507329","0.00016707460729958258","0.04795189150935039","0.030582160913533617","0.0063365194699727","0.1771920680999756"
"117185","0.03294809519959936","0.0019340467039475461","0.14568143730740185","0.010472454944577743","0.000037141019704548576","0.04838387898432658","0.013785867520825465","0.00016520348799531348","0.05686149054267646","0.029804176642773895","0.006413146782585461","0.17790557938101498"
"118000","0.03267052632312983","0.0019154817237351524","0.14460225897275059","0.009698632635672198","0.000039095141754414194","0.04968814020200322","0.014329704615323215","0.00016926186280590415","0.048391484669706435","0.0298897967626927","0.005945418168124103","0.17586485895456053"
"119000","0.03287563058467975","0.0019308345709287097","0.14479222559183835","0.008990895510495717","0.000038741282940463865","0.04544041833747178","0.012990286953220603","0.0002611781259984127","0.03692573788529262","0.03064964725339087","0.006281745033804327","0.17584295609593392"
"120000","0.032590855777553565","0.0019648763617733495","0.1443518818542361","0.008184505803861892","0.00003841404509148561","0.043879231860861186","0.013158179365165919","0.0002460645257524448","0.043957687797490506","0.030711966086866927","0.006186692248564213","0.17614126348495485"
"121000","0.03239996416125303","0.0019110665249172597","0.14458669347316028","0.008250331378581834","0.000039860481114374124","0.04620927790272981","0.013328419379053788","0.00023992116149020148","0.04447406397527084","0.030974290694374674","0.0062859476427547635","0.17474721930921078"
"122000","0.03232991474435571","0.0018624501573794986","0.1446886242851615","0.010945516499560305","0.00004024336993097677","0.07646922671794891","0.013761932231434772","0.00028448175676749085","0.04263757096370682","0.030411024391629984","0.006052010132931173","0.17481183947622775"
"123000","0.032264098216629525","0.002011745242809411","0.14554881567507982","0.0096281046176644","0.00004060082515115937","0.046426178880035876","0.012572992515689505","0.00020378093612089288","0.0476664548786357","0.03164890152520225","0.0057936808752128855","0.17498148579895495"
"124000","0.032346262395304685","0.0019314024502818938","0.14448221381753684","0.009234622187846772","0.000039633635724385384","0.058997017739340664","0.01400525773699701","0.00020098687698919093","0.05200176261644811","0.030900024722039232","0.004460552797769197","0.17473365379869937"
"125000","0.03208257147805461","0.0018389810984954238","0.1445524896606803","0.008686463049852346","0.00004014685016409203","0.03897262175753713","0.01399565005443331","0.00019649663154268636","0.04813014267385006","0.03096101151323951","0.005433217803656589","0.1742970984876156"
"126000","0.032211267869338575","0.001959428878268227","0.14450339455902578","0.008203639479898392","0.000041319902242321404","0.04096351545862854","0.014975146518488212","0.00020948357125598704","0.05411362063512206","0.030326559381781738","0.004596283385297283","0.17421843501925469"
"127000","0.03208518224002238","0.001946093336737249","0.14431304836273193","0.007556139568711211","0.0000404384237335762","0.03901424966752529","0.014686638640763425","0.0002044267107048654","0.05014169757068157","0.0299554230623815","0.00372198899439536","0.1740289324373007"
"128000","0.03184114689609179","0.0019372035147971474","0.1444854387566447","0.010528654642186384","0.00004155405691199121","0.06096321994811296","0.014387052564269724","0.0002106080619923887","0.046818077977746723","0.03004110131358506","0.004095410834008362","0.17450398242473603"
"129000","0.03172258779087413","0.0018935160616238135","0.1437660009562969","0.013433905095755249","0.00004077545135805849","0.1052422495689243","0.014655007595857358","0.00021569876564171863","0.0427810022290796","0.03013792905823687","0.005064197278697975","0.1742832460552454"
"130000","0.03200242537436469","0.0019661780951719266","0.14431606823205947","0.010874978763967192","0.00004066696066183795","0.06396040807850659","0.013921798445554414","0.00024395408966665854","0.04091897536395118","0.030698724763187458","0.004313823497039266","0.17313357381522657"
"131000","0.03176229005370652","0.0018546197179530283","0.1439434455037117","0.011997718611848403","0.00004158492225542432","0.06444432048872113","0.013564533911463793","0.0002462835707992781","0.04211791718099266","0.030848204035042067","0.003983738554292358","0.17314059707522392"
"132000","0.03168229992922548","0.0018703804720717017","0.14363783770054578","0.009688464844157633","0.00004029573203297332","0.042518536239862445","0.014007350428578666","0.00025780593472882174","0.04775974661204964","0.030488248737301382","0.005936882444191724","0.17238220469653606"
"133000","0.03156817041931544","0.0019630319756106475","0.14340209536254406","0.010406758358065208","0.00004136260265840974","0.04382309449464083","0.01458294476890954","0.000283882439674926","0.06611689975531772","0.030725720823954115","0.006086416673380881","0.17226764406263828"
"134000","0.031449208102872946","0.0019532360767479987","0.1433211060911417","0.013982470534465108","0.000041452882516750835","0.09368097281455993","0.015023597086170693","0.0002974121983133955","0.06529263694677502","0.030305457999850408","0.005379979572142474","0.17251666992902756"
"135000","0.031217663690641457","0.0017810170570155606","0.14312040077894925","0.010267044539242796","0.00004059301992674591","0.05234442972613033","0.013631071136899594","0.00030429255616036245","0.048398038775660096","0.03063292205324714","0.005293256166391075","0.171793463408947"
"136000","0.03134242949595388","0.0018699146188155282","0.14231980688869952","0.008524786613697799","0.00004166271869507909","0.04058941104076803","0.01267682444969852","0.00032851510938780847","0.047925125590525565","0.030329003084853125","0.005646690363064409","0.17187769515812398"
"137000","0.03141185889867932","0.0018951075223158113","0.1433154349029064","0.008682125491273698","0.00004058662238821853","0.042210385226644574","0.012819180743768251","0.00036035570126841777","0.0550791245275177","0.030124720165267883","0.005751292172819376","0.1710255662202835"
"138000","0.031149827755521983","0.0018211825347971171","0.14329513528198004","0.009828637568609966","0.00004413212658801058","0.041406899005174636","0.012903860473569624","0.00037836435329518283","0.04626044096937403","0.03061444806415503","0.005725825892062858","0.17141058254241942"
"139000","0.03134345838923204","0.0017685957109497394","0.1430280177667737","0.008793396345051895","0.000044371780657456836","0.04236684195511043","0.013034830967358944","0.000401111989558558","0.0466850766944699","0.030820062271319334","0.005451125785009936","0.1709964630305767"
"140000","0.031273864416226455","0.0018290327673603315","0.14275936214625837","0.009419501112582043","0.00004202042628639902","0.04496813754178584","0.013124727694778602","0.00043179823184618727","0.05596114201145247","0.030247393015962597","0.005592184331966564","0.1708376630693674"
"140622","0.03122839932935354","0.0019078981940692287","0.14188215923578074","0.011832772352066015","0.00004428051356838745","0.08094232533600978","0.013499008268950731","0.000458890518669231","0.05034414396415826","0.03138926403396309","0.005372980852864815","0.17069496711095175"
"141000","0.03118062950108668","0.001738221492092457","0.1420475071133913","0.009151116362342225","0.00004267149822195005","0.040329404219513205","0.011794239939896365","0.00047870699030907435","0.03678731327645461","0.0311056984950176","0.0057426892948339355","0.1685953398178624"
"142000","0.03109603257271318","0.0017551836038765033","0.1411280607059598","0.008604680905007557","0.00004396949970396236","0.0374792377576232","0.013298137676485704","0.0005080022622132674","0.04327364554814994","0.030788265685561457","0.005614796441281215","0.16941426527500153"
"143000","0.03104662643413086","0.0018483938516874333","0.14148810049146412","0.008406985745476051","0.00004596129813398875","0.036689874835312365","0.013538452372587505","0.0005710889826586935","0.0484753577997908","0.031028710271644576","0.0055798945492133495","0.16881761859357358"
"144000","0.031012350794765203","0.0017088300214381888","0.14138421574234963","0.007956220412581387","0.000044613612084503987","0.03592315924167633","0.01265860601805924","0.0006483700936078094","0.04556948967743665","0.02985065435038202","0.005275809824001044","0.16882849538326264"
"145000","0.0308797537326609","0.0017789236572571098","0.14067029924690724","0.007868491695229468","0.000045347209063038465","0.03481393091008067","0.013950475231113584","0.0007655046875297558","0.052487828272394836","0.029810337532735008","0.005342446185881272","0.1684798614680767"
"146000","0.030866486383612106","0.0018004688181972597","0.14108764293044807","0.008590598477101313","0.000051366625813898284","0.036065061064437035","0.012682777443445573","0.0005756392539406079","0.049108724012039605","0.03000975514543031","0.005179919103393331","0.16869519221782683"
"147000","0.03079049428535654","0.0016794333077414195","0.14128499364852906","0.010374792861084085","0.00005425830303101975","0.07941417911741883","0.012821632951797324","0.0004819653110898798","0.05486224500089884","0.029523879041366108","0.005565786834806204","0.16782677118480205"
"148000","0.030635687002168902","0.001777441214711871","0.14166802529990674","0.011816164493521615","0.00006168107341363793","0.06188245006650686","0.012668068367320371","0.0004576619756553555","0.06467815562710166","0.031342441934044465","0.005314926428720355","0.16767135448753834"
"149000","0.030700159381449897","0.0017568763402668992","0.1411275880485773","0.00941801515800958","0.00006111858493750333","0.03675662681087852","0.013225521663042642","0.00045856395606824665","0.07279699958115816","0.031301725435472855","0.005320311452494934","0.16837080352008343"
"150000","0.030528837174012627","0.0016991843773575966","0.1406975987330079","0.008753093778202967","0.00006134810542971536","0.039220154151320456","0.013287341370637553","0.00047458149850717745","0.07569264199957251","0.03151050049478231","0.005119172373088077","0.1677102967351675"
"151000","0.030682982504998034","0.0018393181798164733","0.14042301793396472","0.007831542130821408","0.00006197498057190387","0.03711583084985614","0.014100297370124732","0.0004697737554088235","0.07536986424401403","0.030882949755495326","0.005438109354116023","0.16736634424328803"
"152000","0.03064749513331872","0.0016910401899076532","0.14039399882405995","0.00851416122962907","0.00006410004212011699","0.037334049992263314","0.013790527172885854","0.0004623864696259261","0.07414336485043169","0.032187222588701506","0.005187454977538437","0.16705083249509334"
"153000","0.03024307849354339","0.0017001099249755497","0.14002629458159208","0.00914222124355246","0.0000608200267652137","0.03873759124102071","0.016578611560155422","0.0004603844613011461","0.0729410541174002","0.0318694363897243","0.005113374416716397","0.16686135290563106"
"154000","0.03063620313519585","0.0017596685578755568","0.14037388268858195","0.007993156056449223","0.0000621350176861597","0.03660903256572783","0.016190809030569166","0.00044435411958693296","0.08632886387780309","0.031122729792354885","0.005105180565267801","0.16650379265844822"
"155000","0.030613028028039627","0.0017554178205318749","0.1405508082807064","0.008546267585282085","0.00006016098575128126","0.047515315517783166","0.015533756514713719","0.00041346605527905925","0.07254501331597567","0.03306520149852044","0.005156226858031005","0.16655001226067542"
"156000","0.030476860718728856","0.0016721831135218964","0.1406557608321309","0.009116305152415545","0.00006292052718526975","0.03677713544666767","0.013300616363247454","0.0004416699798675836","0.056213290352374316","0.02979463667874436","0.005093716204399243","0.1661951323747635"
"157000","0.030276503476206786","0.0018332645824702923","0.13967199167609215","0.008601867235751832","0.00006234794126248745","0.039967779619619254","0.013695335899228734","0.0004071136761431262","0.05435555620491505","0.029059276790220544","0.005073035136330873","0.16646358241140843"
"158000","0.03034489724433437","0.001804326526922523","0.1401815146803856","0.009063871988970417","0.00006636052641624701","0.04453360349498689","0.014320843365495353","0.00044281719763966974","0.05613179408432916","0.02968611267833462","0.005150691190967336","0.16613460670411587"
"159000","0.030396602832564477","0.0018277565539465287","0.1395575471892953","0.008373377459786403","0.00006425173995376099","0.038037682930007574","0.014471037391016791","0.00043663544076116525","0.05321178621053696","0.031125221316998995","0.005008131512673572","0.16587174910306932"
"160000","0.0305073491427415","0.0017741772861772915","0.14024869382381439","0.008317344021658122","0.00006486006962222746","0.041608794985339044","0.013235534611148143","0.00043637015225249343","0.05208479068940505","0.031405998064977625","0.005144331943709403","0.1655934605896473"
"161000","0.030215760787388714","0.0017145834291150096","0.1402948873192072","0.00857475462929086","0.00006475470190707711","0.03878166907094419","0.014292647323535745","0.00045944212295580657","0.06634779207967222","0.031725576922710226","0.005119083107914776","0.16553434543311596"
"162000","0.030224455110014578","0.001728447844972834","0.14043626111000776","0.009067465516660237","0.00006591744734760141","0.05062968214042485","0.014593587582442804","0.00046017255643528187","0.06646843602880835","0.031482708383060526","0.0048349125136155635","0.16501873363554478"
"163000","0.03011254162881512","0.0016601362324290675","0.13934976413846015","0.009331000785696653","0.00006610146248931415","0.050567083694040775","0.013884820926459025","0.0004483008879469708","0.05122036021202803","0.03122088444199074","0.005072786723030731","0.1647249275892973"
"164000","0.030348577715514132","0.0017774599574477178","0.1390974852591753","0.010126510670176477","0.00006371437732013874","0.04941630684025586","0.015626839391725995","0.00046068508816097164","0.0805251799914986","0.03035602393305055","0.004826199438655749","0.16414441652595996"
"164059","0.030569443416890798","0.001608716940922775","0.1416619480426969","0.009269991581892458","0.00006353164751309468","0.039042979960554634","0.017287182390477322","0.0004602760561503036","0.10417623400431254","0.030178224050978544","0.00513739698036606","0.16368481003004928"
"165000","0.030366769611487966","0.0016769964182504697","0.13788546985628244","0.00880322259504885","0.00006734434110549355","0.03969035945801092","0.015432321605194928","0.00045602551737960654","0.07810839107003055","0.030899960404166274","0.004809974043950391","0.16258754861202968"
"166000","0.030212061621638267","0.0016944295916764532","0.13779847244173288","0.008834004078723342","0.0000667348532260803","0.0543856452293694","0.015521082899282054","0.00046385578459012323","0.0828611616268754","0.03005742834331151","0.004993838072754443","0.1630651371181011"
"167000","0.030391942946608578","0.00159003247495275","0.13759328091144563","0.009071999471747683","0.0000659033275769616","0.035945003321394324","0.014632910342794906","0.0004684669375856174","0.05805813324544579","0.030724526713946196","0.004590450112242251","0.1632223332375288"
"168000","0.02997745127170157","0.0016330532850843155","0.1384987306445837","0.008939818720289832","0.00006664486275803938","0.047889969423413274","0.014649010795059371","0.00046787886188394623","0.06177164682559669","0.030069006984608935","0.004868718593381345","0.1631203543394804"
"169000","0.030556097222532393","0.0016095526354038157","0.13782173482328652","0.008521648108934151","0.00006839655286603374","0.03879167838022113","0.014781727432798318","0.0004766983956433251","0.057755585792474445","0.030262542706305715","0.004751829870743677","0.16298557752370835"
"170000","0.02991144295990223","0.0017654964497342007","0.1378179432526231","0.00904607788849199","0.0000677260302909417","0.04062246798351407","0.015239579355305974","0.00046964329878392165","0.06448509371373802","0.03050011709839402","0.004585113399662078","0.16220468950271608"
"171000","0.030002745010173672","0.0016122104981041048","0.13812781628221274","0.00936897138754305","0.0000683032594370161","0.04853833179920912","0.014050858858071133","0.0004717617493297439","0.05129667820874602","0.031122596320738508","0.004654423715081066","0.16224190218746662"
"172000","0.02994535649013974","0.001751890683750389","0.13759027864784001","0.008452201109558629","0.00006437436833948595","0.041706617761403324","0.014039587875195696","0.0004761527641894645","0.05989486989378929","0.030763420405988163","0.004532797849038616","0.1623234090358019"
"173000","0.030048513495213855","0.0017535804465733235","0.13718909747898578","0.00871465212018022","0.0000674299055172014","0.04342188275046647","0.014118390011242949","0.00047474239808798304","0.048757966224104166","0.030294835190759685","0.00465447236970067","0.16229744201898574"
"174000","0.029610387287807287","0.0016557024970679777","0.13652036579698323","0.009187889562738399","0.00006624678293519537","0.04592765803821385","0.014915609635568986","0.00046889362778892974","0.05997719193808734","0.0300108041551324","0.0047663696159143","0.16165473568439484"
"175000","0.029878331452884585","0.0017241291850223206","0.13719355922937393","0.009620621504507652","0.00006709014591615414","0.04858836176618934","0.014283841507331299","0.00048376325862045633","0.06207026405259967","0.030578567063716366","0.004641187359811738","0.1615576688796282"
"176000","0.029848475358920733","0.0017487865174916806","0.13657324597984552","0.00993792700567407","0.00006585921337136824","0.04875909103453159","0.0139824424807711","0.0004830203823876218","0.057974135413765907","0.030694786691106854","0.004625781119335442","0.16142422251403332"
"177000","0.02959668269570382","0.001550262538032257","0.13677084413170815","0.009899331700436192","0.0000657337060856662","0.04981295170262456","0.014176097299337154","0.0005240139363741036","0.05694953761529178","0.030271648935169326","0.004679347705794499","0.16119072695076467"
"178000","0.02990295200198587","0.001655957165363361","0.13675528163462877","0.008994165726754684","0.00006507962939031132","0.04868412878364325","0.013642403018049521","0.0005038578186067753","0.054957486836239695","0.02989480022318788","0.004470231237821281","0.16115458317101003"
"179000","0.029859113048388206","0.0016164103228366003","0.1368001516237855","0.008490324063405191","0.00006568196782791347","0.04145308096520603","0.01425969726668238","0.0005157581808962277","0.061390853891149164","0.029616838117765096","0.004419613571139053","0.16086122746765613"
"180000","0.029551436468644873","0.001655217978361179","0.13610830177366734","0.008869293030094294","0.00006463339637957688","0.04426097073592246","0.013927515822432937","0.0005390664210208342","0.0537057136092335","0.030478072986869272","0.0043576500560157","0.16081053340435028"
"181000","0.029711012643503357","0.0017213476366887334","0.13676354528218507","0.008697841214456624","0.00006433231160372089","0.04592502896115184","0.013189765206844783","0.0005632214996730909","0.04607188434153795","0.032247511834467085","0.004327977253124118","0.16034922380745412"
"182000","0.029586405066979817","0.001684430953944684","0.13576693192124367","0.008718773127118065","0.0000647268299399002","0.04954481624439359","0.014085120570451673","0.0005946271289139986","0.053031185914762316","0.030845888124127998","0.004372484467690811","0.1608779846280813"
"183000","0.02956029121371215","0.0017003752009768505","0.13608653762191533","0.008605364702806232","0.00006456275899836327","0.0446826710421592","0.013654958269432919","0.0006463558403847856","0.04584522959403694","0.030577765504707876","0.004490570325171575","0.1600802956521511"
"184000","0.029579593259669378","0.0016449942154140443","0.1363596918284893","0.008907126882295347","0.00006450556094387138","0.0459558140784502","0.014373588634158014","0.0007290699073928408","0.06269570098631085","0.03069999174480538","0.004499314725631848","0.159863330706954"
"185000","0.02953553468007214","0.0016756067944224925","0.135877685546875","0.00967351704318578","0.00006527264776559605","0.057454850625246766","0.013336530353847697","0.0005849944655783475","0.04632700084522366","0.03026039467315952","0.004299150389386341","0.15944296878576278"
"186000","0.0296610054320817","0.0015612425985746085","0.13604282449930907","0.010155596689932211","0.00006311588678909175","0.06924830277636647","0.01366032770001336","0.00024543078157876155","0.04737688388116658","0.03238629693205109","0.0040946876551024615","0.15982995095849037"
"187000","0.029455140701898648","0.0016255683714844053","0.1357057588621974","0.00906547624930961","0.0000656660312342865","0.06373507956974209","0.013128156663052533","0.00022241935592319352","0.04638715242594481","0.0330233662420651","0.0043972111560869965","0.1593310611397028"
"187496","0.02930586467461638","0.0016547031504233754","0.13623281735362427","0.007875313221584737","0.00006468775347751245","0.04181430342447276","0.013467360797132448","0.0002552812864340729","0.045904138563859345","0.031056541761834963","0.004297969515689394","0.15973563365864032"
"188000","0.029487076725087755","0.0015560033485941165","0.13359637689767498","0.007894190622278436","0.00006322354183614134","0.04087143969712871","0.013977553048727286","0.000239606877894943","0.05336605474574141","0.03192407155513611","0.004701522800444376","0.15731544037266532"
"189000","0.02937501533530135","0.001549529303840245","0.13367468935996293","0.007772904542295062","0.00006415129992092261","0.041412774281576276","0.01391115263907481","0.00023308812481991482","0.05567447171825916","0.031034455844090026","0.004236618514871225","0.1578795945942402"
"190000","0.029554888163231506","0.0016034716666472378","0.13428306347876787","0.007933071057856138","0.00006427903449548466","0.0393884761556983","0.013897627989213594","0.000247249934123829","0.05283740829955787","0.02896075764085717","0.004191086884122342","0.15764771185815335"
"191000","0.02950996470787448","0.0015438270671438658","0.13360397088527678","0.009287682268511795","0.0000654770231085422","0.053152759317308666","0.013127692276475148","0.00024457307362172286","0.046628853891044854","0.03151670057617593","0.004387333235004917","0.1576067765057087"
"192000","0.029532622068957536","0.00160714379682031","0.13334161572903394","0.00788422970751113","0.00006218193712447828","0.04088927743583918","0.014032204217290232","0.0002503263417020207","0.04971501413639635","0.03200791032275248","0.004371983185876161","0.15744419975578786"
"193000","0.029577715122281984","0.0015069629561912734","0.13338987870514393","0.008389995065167709","0.00006492357473507582","0.04690225289948285","0.013587238444268533","0.00026580902011482977","0.04680756545998156","0.03157797924757258","0.004407930580200627","0.1575603664815426"
"194000","0.029587056854864603","0.0015264941750647268","0.13349699045717717","0.009215422121864183","0.00006478526256250917","0.07176535336859524","0.014172502384710729","0.0002658193900206243","0.050526009078137576","0.029754810837769506","0.004398025760194287","0.15696893016993999"
"195000","0.028944129683697476","0.0014933754578814842","0.13351944613456726","0.009126853627109854","0.00006464957259413495","0.03893624717928469","0.012039757510761988","0.00018744869556758205","0.0464619023501873","0.03186254238157364","0.004443702705902979","0.15653172558546066"
"196000","0.029569891990424917","0.0015182304863556055","0.134191518753767","0.008791760046611322","0.00006395603686360118","0.041559232769533994","0.011685193051601416","0.0002913597118458711","0.046365453671663996","0.031135103659312748","0.004376269764499739","0.15713427855074405"
"197000","0.029547377452018665","0.001507118746798369","0.1337344277203083","0.008730561451354821","0.00006357854210727965","0.04566430067457259","0.011390307029262033","0.00028450200248335023","0.04604966138117016","0.03157707302875563","0.00436649514362216","0.15664882031083108"
"198000","0.02941811892396631","0.0013501847096194979","0.1329166678339243","0.009664266147460205","0.00006445574972894975","0.07257157876901328","0.01204198014477358","0.000284016863683064","0.0491470838887617","0.030508834945355456","0.004309423905797302","0.1563135909885168"
"199000","0.029726461256666184","0.0016960394385678228","0.13340492372959853","0.008646188419112568","0.00006494845791530679","0.04376749793998897","0.01180677556394277","0.0002800637508771615","0.045256154969334605","0.02966397336006842","0.004275827193399891","0.1567679692953825"
"200000","0.029160742912100083","0.0015541308797255625","0.13322750436514616","0.009162332806237895","0.000064151013697483","0.04746343640424311","0.012003191791934499","0.00026579298480282885","0.04583693145960569","0.029490103151151827","0.004318402883829549","0.156504089564085"
"201000","0.02984924183185761","0.0016081548823713091","0.13320368202775718","0.009570354397232573","0.00006338973415586224","0.049322232781909406","0.011690708046877368","0.00028058927709571435","0.044937300967052576","0.02889918375340693","0.004292174694128335","0.156007291123271"
"202000","0.029439671893103182","0.0015720865142211551","0.1326561800017953","0.00877392429608482","0.00006243126119261433","0.04896497206762433","0.011725490108865486","0.000259148722710961","0.045061885027214886","0.029893793853296137","0.004220984258223325","0.15597956681251526"
"203000","0.029620531097707646","0.001436851033984567","0.1328773453757167","0.00891148435955354","0.00006275102829749813","0.04811531129293144","0.011895934441359992","0.000258468404510495","0.04606363635975867","0.02978246449693953","0.0037973245300818234","0.15607439269125462"
"204000","0.029234424186892847","0.0016298126968322321","0.13271998796612025","0.010185685844213506","0.00006484955972337048","0.0472738394420594","0.011886811181515617","0.0002248926899737853","0.045011066559702155","0.02941684628741562","0.004183961373288184","0.15545520734786988"
"205000","0.029423398573798918","0.001624487209279323","0.13274297258257867","0.012174567533591472","0.0000627635041855683","0.07466661412082612","0.011816470708402065","0.0002262662043067394","0.04650148937478662","0.02996423130482965","0.004259069099090993","0.15582049983739854"
"206000","0.029230872601880176","0.0013682335873745615","0.13316717741638423","0.009787432067722594","0.00006388047896871285","0.039066299626603726","0.012019171964887916","0.00023001427817507646","0.04703929632343352","0.030378001293934757","0.004082183981314301","0.15535366994142533"
"207000","0.029243591514661736","0.0014632427406177158","0.1327043061479926","0.00998191770746815","0.0000624696540999139","0.05612904512695968","0.01200930040285058","0.0002289514543444966","0.046015685183927416","0.029128126294346822","0.003944159242557361","0.1554604865014553"
"208000","0.02930893112179071","0.0016010546624602284","0.13237448570877314","0.009469853405006761","0.00006191501495777629","0.04202783780544996","0.012648157411733457","0.0002390542949724477","0.0492066490938887","0.029662489891083995","0.00421021754690446","0.1552064148336649"
"209000","0.029225812080355427","0.0014690518168499693","0.13177115987986326","0.009535775663612956","0.00006225385806828853","0.03897767274826765","0.01221492472510863","0.00022427313952357508","0.046231925938278434","0.028499584636402276","0.004239148829132318","0.15543403106927872"
"210000","0.029078854057812485","0.0015674494918785059","0.13191355450451375","0.010224698264091015","0.00006470587542753492","0.043623322376981376","0.012155255618936787","0.00021471233227202902","0.045884978208690884","0.0283836305195635","0.0038821696424856784","0.15474333448708058"
"210933","0.029187763461695684","0.0015759229401753297","0.13190551310809642","0.010904869940852237","0.00006350558648236476","0.055095843361218984","0.013233317392599139","0.00020187256564278768","0.055096178017796496","0.029255807653139308","0.004220317419900164","0.15479560074888074"
"211000","0.028396834441888927","0.0011254476848989725","0.1296486283707268","0.01037373053315391","0.00006113317896747235","0.04756329822189668","0.01193028739407244","0.0002077113366634448","0.04810230170979219","0.028139507616754936","0.004619473067577928","0.15386785829768462"
"212000","0.028576114753228188","0.0014192234476358863","0.13006568956375122","0.010423996994808265","0.00006340317660033179","0.03916030072234571","0.012681515567435606","0.00019411545000912157","0.0460675609074533","0.027862314016164014","0.004128623412689194","0.1528412678837776"
"213000","0.02897002217672427","0.0015953832195082214","0.13003446181863546","0.009908503388404682","0.00006338797301032174","0.05245773791149259","0.014100346591128353","0.00018291850131208775","0.04988646141719073","0.02819848849959354","0.003964063526364043","0.1528914979696274"
"214000","0.028983177174852666","0.001574196105430019","0.13021406971663235","0.01094780190540279","0.00006316182134469273","0.05211576444655657","0.0155348464993266","0.0001743649147974793","0.07532611154392362","0.028370986588606185","0.003972924867412075","0.15331109690666198"
"215000","0.028985736830920643","0.001505496506972122","0.12980014385282992","0.010147727693166485","0.00006240714399609715","0.04157394810579717","0.01520532436466405","0.0001702668375437497","0.07091094019636512","0.028409820789804644","0.0040561369699425994","0.15304872266948222"
"216000","0.028890555523473617","0.0013782907334098126","0.1303849089369178","0.010436495246884428","0.00006187216510625149","0.06391321238316595","NaN","NaN","NaN","0.028361207541993772","0.004151434286730364","0.1533587416112423"
"217000","0.029218936777835415","0.0015852498251042561","0.1307443907484412","0.0102418734029494","0.00006356393564783502","0.05591590007208288","NaN","NaN","NaN","0.028276137990728867","0.004180323138833046","0.15306215296685696"
"218000","0.029153485816875987","0.0013909201648639282","0.1299596967473626","0.010399590503694038","0.00006134425511481823","0.05630868568271399","NaN","NaN","NaN","0.028205228418386966","0.004203785775694996","0.15241566325724126"
"219000","0.028663136830570764","0.001348753633137676","0.13019246069341897","0.010916749099857952","0.00006118332933510828","0.04732320231013","NaN","NaN","NaN","0.027842419767561796","0.004072455044835806","0.15250743751227855"
"220000","0.02893847005464956","0.001408177391276695","0.12980307859927415","0.010051658570198994","0.00006146041806459835","0.03535207899659872","NaN","NaN","NaN","0.02863844921163665","0.004019544831477106","0.1520859764069319"
"221000","0.028789565150084226","0.0014625470195896923","0.12984423144161703","0.012394832707563742","0.00006150839692782029","0.054912191370502114","NaN","NaN","NaN","0.028373061192438896","0.0038449315063189713","0.1519347902983427"
"222000","0.028447256531401826","0.0014267639310855883","0.13060348722338677","0.012813688891118965","0.00006277312717975293","0.05482893013395369","NaN","NaN","NaN","0.02789248371907954","0.003909693639725447","0.15185275548696517"
"223000","0.029290495195680145","0.001404786879575113","0.13067642569541932","0.01059246349210417","0.00006384170994169835","0.041821185640990736","NaN","NaN","NaN","0.02798475214798766","0.003917218982242048","0.15199253319203854"
"224000","0.028688747785211986","0.0014618110477167647","0.13027931217849253","0.011987597843660436","0.00006199773099615413","0.05678347030468285","NaN","NaN","NaN","0.027923845322855575","0.0039027173588983715","0.15211757233738898"
